country,IN,2011,Playground ,2015,877416
district,358,2011,Boundarywall ,2015,428
district,358,2011,Girls Toilet ,2015,2793
district,358,2011,Boys Toilet ,2015,2668
district,358,2011,Drinking Water ,2015,2701
district,358,2011,Electricity ,2015,195
district,358,2011,Computer ,2015,218
district,118,2011,Playground ,2015,1565
district,118,2011,Boundarywall ,2015,2646
district,118,2011,Girls Toilet ,2015,2908
district,118,2011,Boys Toilet ,2015,2832
district,118,2011,Drinking Water ,2015,2895
district,118,2011,Electricity ,2015,2086
district,118,2011,Computer ,2015,1083
district,89,2011,Playground ,2015,886
district,89,2011,Boundarywall ,2015,964
district,89,2011,Girls Toilet ,2015,963
district,89,2011,Boys Toilet ,2015,932
district,89,2011,Drinking Water ,2015,1003
district,89,2011,Electricity ,2015,935
district,89,2011,Computer ,2015,480
district,484,2011,Playground ,2015,1009
district,484,2011,Boundarywall ,2015,1447
district,484,2011,Girls Toilet ,2015,1580
district,484,2011,Boys Toilet ,2015,1567
district,484,2011,Drinking Water ,2015,1599
district,484,2011,Electricity ,2015,1599
district,484,2011,Computer ,2015,1034
district,69,2011,Playground ,2015,405
district,69,2011,Boundarywall ,2015,479
district,69,2011,Girls Toilet ,2015,548
district,69,2011,Boys Toilet ,2015,545
district,69,2011,Drinking Water ,2015,554
district,69,2011,Electricity ,2015,519
district,69,2011,Computer ,2015,224
district,75,2011,Playground ,2015,782
district,75,2011,Boundarywall ,2015,779
district,75,2011,Girls Toilet ,2015,754
district,75,2011,Boys Toilet ,2015,734
district,75,2011,Drinking Water ,2015,790
district,75,2011,Electricity ,2015,775
district,75,2011,Computer ,2015,459
district,426,2011,Playground ,2015,1188
district,426,2011,Boundarywall ,2015,1045
district,426,2011,Girls Toilet ,2015,2630
district,426,2011,Boys Toilet ,2015,2609
district,426,2011,Drinking Water ,2015,2648
district,426,2011,Electricity ,2015,496
district,426,2011,Computer ,2015,328
district,248,2011,Playground ,2015,176
district,248,2011,Boundarywall ,2015,254
district,248,2011,Girls Toilet ,2015,416
district,248,2011,Boys Toilet ,2015,410
district,248,2011,Drinking Water ,2015,298
district,248,2011,Electricity ,2015,195
district,248,2011,Computer ,2015,135
district,513,2011,Playground ,2015,1366
district,513,2011,Boundarywall ,2015,1294
district,513,2011,Girls Toilet ,2015,1762
district,513,2011,Boys Toilet ,2015,1736
district,513,2011,Drinking Water ,2015,1700
district,513,2011,Electricity ,2015,1304
district,513,2011,Computer ,2015,843
district,344,2011,Playground ,2015,5571
district,344,2011,Boundarywall ,2015,3315
district,344,2011,Girls Toilet ,2015,9193
district,344,2011,Boys Toilet ,2015,9014
district,344,2011,Drinking Water ,2015,9443
district,344,2011,Electricity ,2015,8038
district,344,2011,Computer ,2015,823
district,203,2011,Playground ,2015,1349
district,203,2011,Boundarywall ,2015,1454
district,203,2011,Girls Toilet ,2015,2560
district,203,2011,Boys Toilet ,2015,2564
district,203,2011,Drinking Water ,2015,2755
district,203,2011,Electricity ,2015,975
district,203,2011,Computer ,2015,216
district,368,2011,Playground ,2015,581
district,368,2011,Boundarywall ,2015,612
district,368,2011,Girls Toilet ,2015,2064
district,368,2011,Boys Toilet ,2015,1977
district,368,2011,Drinking Water ,2015,2266
district,368,2011,Electricity ,2015,210
district,368,2011,Computer ,2015,196
district,470,2011,Playground ,2015,731
district,470,2011,Boundarywall ,2015,937
district,470,2011,Girls Toilet ,2015,937
district,470,2011,Boys Toilet ,2015,927
district,470,2011,Drinking Water ,2015,965
district,470,2011,Electricity ,2015,965
district,470,2011,Computer ,2015,774
district,599,2011,Playground ,2015,651
district,599,2011,Boundarywall ,2015,719
district,599,2011,Girls Toilet ,2015,899
district,599,2011,Boys Toilet ,2015,859
district,599,2011,Drinking Water ,2015,901
district,599,2011,Electricity ,2015,884
district,599,2011,Computer ,2015,867
district,48,2011,Playground ,2015,1836
district,48,2011,Boundarywall ,2015,1985
district,48,2011,Girls Toilet ,2015,2015
district,48,2011,Boys Toilet ,2015,1992
district,48,2011,Drinking Water ,2015,2033
district,48,2011,Electricity ,2015,2032
district,48,2011,Computer ,2015,1041
district,230,2011,Playground ,2015,1240
district,230,2011,Boundarywall ,2015,2446
district,230,2011,Girls Toilet ,2015,3875
district,230,2011,Boys Toilet ,2015,3830
district,230,2011,Drinking Water ,2015,3804
district,230,2011,Electricity ,2015,2012
district,230,2011,Computer ,2015,503
district,615,2011,Playground ,2015,959
district,615,2011,Boundarywall ,2015,1112
district,615,2011,Girls Toilet ,2015,1290
district,615,2011,Boys Toilet ,2015,1276
district,615,2011,Drinking Water ,2015,1296
district,615,2011,Electricity ,2015,1289
district,615,2011,Computer ,2015,824
district,271,2011,Playground ,2015,85
district,271,2011,Boundarywall ,2015,120
district,271,2011,Girls Toilet ,2015,166
district,271,2011,Boys Toilet ,2015,167
district,271,2011,Drinking Water ,2015,120
district,271,2011,Electricity ,2015,79
district,271,2011,Computer ,2015,60
district,266,2011,Playground ,2015,91
district,266,2011,Boundarywall ,2015,180
district,266,2011,Girls Toilet ,2015,246
district,266,2011,Boys Toilet ,2015,246
district,266,2011,Drinking Water ,2015,200
district,266,2011,Electricity ,2015,122
district,266,2011,Computer ,2015,80
district,151,2011,Playground ,2015,1893
district,151,2011,Boundarywall ,2015,1624
district,151,2011,Girls Toilet ,2015,2544
district,151,2011,Boys Toilet ,2015,2522
district,151,2011,Drinking Water ,2015,2551
district,151,2011,Electricity ,2015,1086
district,151,2011,Computer ,2015,284
district,62,2011,Playground ,2015,946
district,62,2011,Boundarywall ,2015,1518
district,62,2011,Girls Toilet ,2015,1756
district,62,2011,Boys Toilet ,2015,1889
district,62,2011,Drinking Water ,2015,1848
district,62,2011,Electricity ,2015,953
district,62,2011,Computer ,2015,596
district,478,2011,Playground ,2015,360
district,478,2011,Boundarywall ,2015,440
district,478,2011,Girls Toilet ,2015,437
district,478,2011,Boys Toilet ,2015,433
district,478,2011,Drinking Water ,2015,457
district,478,2011,Electricity ,2015,447
district,478,2011,Computer ,2015,327
district,549,2011,Playground ,2015,2655
district,549,2011,Boundarywall ,2015,2309
district,549,2011,Girls Toilet ,2015,4275
district,549,2011,Boys Toilet ,2015,4224
district,549,2011,Drinking Water ,2015,4239
district,549,2011,Electricity ,2015,4034
district,549,2011,Computer ,2015,1162
district,131,2011,Playground ,2015,1990
district,173,2011,Playground ,2015,1990
district,131,2011,Boundarywall ,2015,2203
district,173,2011,Boundarywall ,2015,2203
district,131,2011,Girls Toilet ,2015,4530
district,173,2011,Girls Toilet ,2015,4530
district,131,2011,Boys Toilet ,2015,4490
district,173,2011,Boys Toilet ,2015,4490
district,131,2011,Drinking Water ,2015,4485
district,173,2011,Drinking Water ,2015,4485
district,131,2011,Electricity ,2015,1326
district,173,2011,Electricity ,2015,1326
district,131,2011,Computer ,2015,304
district,173,2011,Computer ,2015,304
district,635,2011,Playground ,2015,352
district,635,2011,Boundarywall ,2015,469
district,635,2011,Girls Toilet ,2015,468
district,635,2011,Boys Toilet ,2015,465
district,635,2011,Drinking Water ,2015,491
district,635,2011,Electricity ,2015,491
district,635,2011,Computer ,2015,487
district,621,2011,Playground ,2015,1520
district,621,2011,Boundarywall ,2015,1447
district,621,2011,Girls Toilet ,2015,1907
district,621,2011,Boys Toilet ,2015,1895
district,621,2011,Drinking Water ,2015,1923
district,621,2011,Electricity ,2015,1912
district,621,2011,Computer ,2015,961
district,12,2011,Playground ,2015,367
district,12,2011,Boundarywall ,2015,435
district,12,2011,Girls Toilet ,2015,889
district,12,2011,Boys Toilet ,2015,835
district,12,2011,Drinking Water ,2015,989
district,12,2011,Electricity ,2015,225
district,12,2011,Computer ,2015,196
district,5,2011,Playground ,2015,358
district,5,2011,Boundarywall ,2015,219
district,5,2011,Girls Toilet ,2015,1501
district,5,2011,Boys Toilet ,2015,1273
district,5,2011,Drinking Water ,2015,1222
district,5,2011,Electricity ,2015,232
district,5,2011,Computer ,2015,147
district,521,2011,Playground ,2015,5862
district,521,2011,Boundarywall ,2015,5062
district,521,2011,Girls Toilet ,2015,6340
district,521,2011,Boys Toilet ,2015,6298
district,521,2011,Drinking Water ,2015,6454
district,521,2011,Electricity ,2015,6110
district,521,2011,Computer ,2015,5474
district,204,2011,Playground ,2015,1439
district,204,2011,Boundarywall ,2015,1835
district,204,2011,Girls Toilet ,2015,2723
district,204,2011,Boys Toilet ,2015,2757
district,204,2011,Drinking Water ,2015,3159
district,204,2011,Electricity ,2015,828
district,204,2011,Computer ,2015,130
district,345,2011,Playground ,2015,2683
district,345,2011,Boundarywall ,2015,1754
district,345,2011,Girls Toilet ,2015,6413
district,345,2011,Boys Toilet ,2015,6372
district,345,2011,Drinking Water ,2015,6447
district,345,2011,Electricity ,2015,4737
district,345,2011,Computer ,2015,706
district,357,2011,Playground ,2015,1103
district,357,2011,Boundarywall ,2015,1369
district,357,2011,Girls Toilet ,2015,2506
district,357,2011,Boys Toilet ,2015,2487
district,357,2011,Drinking Water ,2015,2443
district,357,2011,Electricity ,2015,720
district,357,2011,Computer ,2015,417
district,387,2011,Playground ,2015,1013
district,387,2011,Boundarywall ,2015,1220
district,387,2011,Girls Toilet ,2015,2482
district,387,2011,Boys Toilet ,2015,2454
district,387,2011,Drinking Water ,2015,2587
district,387,2011,Electricity ,2015,906
district,387,2011,Computer ,2015,324
district,211,2011,Playground ,2015,760
district,211,2011,Boundarywall ,2015,1409
district,211,2011,Girls Toilet ,2015,2205
district,211,2011,Boys Toilet ,2015,2217
district,211,2011,Drinking Water ,2015,2512
district,211,2011,Electricity ,2015,936
district,211,2011,Computer ,2015,185
district,340,2011,Playground ,2015,891
district,340,2011,Boundarywall ,2015,3179
district,340,2011,Girls Toilet ,2015,4417
district,340,2011,Boys Toilet ,2015,4343
district,340,2011,Drinking Water ,2015,4447
district,340,2011,Electricity ,2015,3465
district,340,2011,Computer ,2015,366
district,158,2011,Playground ,2015,1835
district,158,2011,Boundarywall ,2015,2127
district,158,2011,Girls Toilet ,2015,3467
district,158,2011,Boys Toilet ,2015,3432
district,158,2011,Drinking Water ,2015,3408
district,158,2011,Electricity ,2015,1438
district,158,2011,Computer ,2015,283
district,559,2011,Playground ,2015,1220
district,559,2011,Boundarywall ,2015,1378
district,559,2011,Girls Toilet ,2015,2009
district,559,2011,Boys Toilet ,2015,1990
district,559,2011,Drinking Water ,2015,2014
district,559,2011,Electricity ,2015,1979
district,559,2011,Computer ,2015,481
district,403,2011,Playground ,2015,1832
district,520,2011,Playground ,2015,1832
district,403,2011,Boundarywall ,2015,1921
district,520,2011,Boundarywall ,2015,1921
district,403,2011,Girls Toilet ,2015,2056
district,520,2011,Girls Toilet ,2015,2056
district,403,2011,Boys Toilet ,2015,2022
district,520,2011,Boys Toilet ,2015,2022
district,403,2011,Drinking Water ,2015,2101
district,520,2011,Drinking Water ,2015,2101
district,403,2011,Electricity ,2015,2089
district,520,2011,Electricity ,2015,2089
district,403,2011,Computer ,2015,652
district,520,2011,Computer ,2015,652
district,410,2011,Playground ,2015,1832
district,410,2011,Boundarywall ,2015,1921
district,410,2011,Girls Toilet ,2015,2056
district,410,2011,Boys Toilet ,2015,2022
district,410,2011,Drinking Water ,2015,2101
district,410,2011,Electricity ,2015,2089
district,410,2011,Computer ,2015,652
district,446,2011,Playground ,2015,2341
district,446,2011,Boundarywall ,2015,1435
district,446,2011,Girls Toilet ,2015,2876
district,446,2011,Boys Toilet ,2015,2852
district,446,2011,Drinking Water ,2015,2856
district,446,2011,Electricity ,2015,759
district,446,2011,Computer ,2015,478
district,442,2011,Playground ,2015,2194
district,442,2011,Boundarywall ,2015,1537
district,442,2011,Girls Toilet ,2015,3276
district,442,2011,Boys Toilet ,2015,3163
district,442,2011,Drinking Water ,2015,3292
district,442,2011,Electricity ,2015,883
district,442,2011,Computer ,2015,440
district,476,2011,Playground ,2015,1738
district,476,2011,Boundarywall ,2015,1906
district,476,2011,Girls Toilet ,2015,1907
district,476,2011,Boys Toilet ,2015,1878
district,476,2011,Drinking Water ,2015,1979
district,476,2011,Electricity ,2015,1988
district,476,2011,Computer ,2015,1842
district,408,2011,Playground ,2015,1610
district,408,2011,Boundarywall ,2015,1890
district,408,2011,Girls Toilet ,2015,2901
district,408,2011,Boys Toilet ,2015,2886
district,408,2011,Drinking Water ,2015,2935
district,408,2011,Electricity ,2015,2580
district,408,2011,Computer ,2015,311
district,6,2011,Playground ,2015,1084
district,6,2011,Boundarywall ,2015,1826
district,6,2011,Girls Toilet ,2015,2269
district,6,2011,Boys Toilet ,2015,2228
district,6,2011,Drinking Water ,2015,2266
district,6,2011,Electricity ,2015,1418
district,6,2011,Computer ,2015,708
district,123,2011,Playground ,2015,1084
district,123,2011,Boundarywall ,2015,1826
district,123,2011,Girls Toilet ,2015,2269
district,123,2011,Boys Toilet ,2015,2228
district,123,2011,Drinking Water ,2015,2266
district,123,2011,Electricity ,2015,1418
district,123,2011,Computer ,2015,708
district,584,2011,Playground ,2015,741
district,584,2011,Boundarywall ,2015,1188
district,584,2011,Girls Toilet ,2015,1580
district,584,2011,Boys Toilet ,2015,1578
district,584,2011,Drinking Water ,2015,1584
district,584,2011,Electricity ,2015,1584
district,584,2011,Computer ,2015,451
district,626,2011,Playground ,2015,1300
district,626,2011,Boundarywall ,2015,1093
district,626,2011,Girls Toilet ,2015,1500
district,626,2011,Boys Toilet ,2015,1498
district,626,2011,Drinking Water ,2015,1512
district,626,2011,Electricity ,2015,1483
district,626,2011,Computer ,2015,720
district,17,2011,Playground ,2015,233
district,17,2011,Boundarywall ,2015,66
district,17,2011,Girls Toilet ,2015,889
district,17,2011,Boys Toilet ,2015,912
district,17,2011,Drinking Water ,2015,894
district,17,2011,Electricity ,2015,373
district,17,2011,Computer ,2015,82
district,361,2011,Playground ,2015,370
district,361,2011,Boundarywall ,2015,434
district,361,2011,Girls Toilet ,2015,938
district,361,2011,Boys Toilet ,2015,879
district,361,2011,Drinking Water ,2015,914
district,361,2011,Electricity ,2015,290
district,361,2011,Computer ,2015,177
district,136,2011,Playground ,2015,2640
district,136,2011,Boundarywall ,2015,2391
district,136,2011,Girls Toilet ,2015,3253
district,136,2011,Boys Toilet ,2015,3235
district,136,2011,Drinking Water ,2015,3275
district,136,2011,Electricity ,2015,1326
district,136,2011,Computer ,2015,456
district,364,2011,Playground ,2015,1325
district,364,2011,Boundarywall ,2015,1518
district,364,2011,Girls Toilet ,2015,3345
district,364,2011,Boys Toilet ,2015,3299
district,364,2011,Drinking Water ,2015,3273
district,364,2011,Electricity ,2015,796
district,364,2011,Computer ,2015,685
district,537,2011,Playground ,2015,2116
district,537,2011,Boundarywall ,2015,768
district,537,2011,Girls Toilet ,2015,2373
district,537,2011,Boys Toilet ,2015,2281
district,537,2011,Drinking Water ,2015,2451
district,537,2011,Electricity ,2015,634
district,537,2011,Computer ,2015,359
district,434,2011,Playground ,2015,2116
district,434,2011,Boundarywall ,2015,768
district,434,2011,Girls Toilet ,2015,2373
district,434,2011,Boys Toilet ,2015,2281
district,434,2011,Drinking Water ,2015,2451
district,434,2011,Electricity ,2015,634
district,434,2011,Computer ,2015,359
district,528,2011,Playground ,2015,3010
district,528,2011,Boundarywall ,2015,2986
district,528,2011,Girls Toilet ,2015,3072
district,528,2011,Boys Toilet ,2015,3074
district,528,2011,Drinking Water ,2015,3098
district,528,2011,Electricity ,2015,2885
district,528,2011,Computer ,2015,1656
district,396,2011,Playground ,2015,298
district,396,2011,Boundarywall ,2015,1248
district,396,2011,Girls Toilet ,2015,2347
district,396,2011,Boys Toilet ,2015,2323
district,396,2011,Drinking Water ,2015,2343
district,396,2011,Electricity ,2015,441
district,396,2011,Computer ,2015,259
district,20,2011,Playground ,2015,325
district,20,2011,Boundarywall ,2015,162
district,20,2011,Girls Toilet ,2015,1198
district,20,2011,Boys Toilet ,2015,1195
district,20,2011,Drinking Water ,2015,1201
